status	dataset_id	zip_path	size_bytes	seconds	blosc_arrays	blosc_chunks	message
converted	3079e9b0-c6db-45c8-b998-a4555a73968e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3079e9b0-c6db-45c8-b998-a4555a73968e/full.zarr.zip	2558896117	9.695412155240774	7	1021	ok
converted	31285bcd-9a28-48ce-8cc0-543af80261d3	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/31285bcd-9a28-48ce-8cc0-543af80261d3/full.zarr.zip	867228846	3.106377851217985	7	342	ok
converted	31f04740-c712-4c4b-a3f8-55c0506b3034	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/31f04740-c712-4c4b-a3f8-55c0506b3034/full.zarr.zip	385157507	2.882886089384556	3	413	ok
converted	2ac76f1b-43ef-4271-8686-2f165570989f	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/2ac76f1b-43ef-4271-8686-2f165570989f/full.zarr.zip	6639508008	28.618562426418066	6	3596	ok
converted	3241c34f-581a-4de3-81fe-28e3de182680	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3241c34f-581a-4de3-81fe-28e3de182680/full.zarr.zip	170960653	1.4852284602820873	6	118	ok
converted	343ff97c-85df-494b-8400-beb937618611	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/343ff97c-85df-494b-8400-beb937618611/full.zarr.zip	144652630	0.8840073719620705	6	90	ok
converted	322c816f-608a-4da1-99c4-36ca4ad45146	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/322c816f-608a-4da1-99c4-36ca4ad45146/full.zarr.zip	495553914	4.044551569968462	6	358	ok
converted	31f657dc-1875-4c4b-a5ca-ce63b3ef3a82	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/31f657dc-1875-4c4b-a5ca-ce63b3ef3a82/full.zarr.zip	1076824430	6.5767553225159645	6	642	ok
converted	35c8a04c-8639-4d15-8228-765d8d93fc96	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/35c8a04c-8639-4d15-8228-765d8d93fc96/full.zarr.zip	148343244	1.1183311305940151	3	163	ok
converted	364348b4-bc34-4fe1-a851-60d99e36cafa	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/364348b4-bc34-4fe1-a851-60d99e36cafa/full.zarr.zip	93739056	0.6683062352240086	3	101	ok
converted	314ab602-8c17-449d-bcc6-ec9e79a6cf18	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/314ab602-8c17-449d-bcc6-ec9e79a6cf18/full.zarr.zip	1919518178	13.204885303974152	6	1230	ok
converted	367b55f4-d543-49aa-90e8-4765fcb8c687	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/367b55f4-d543-49aa-90e8-4765fcb8c687/full.zarr.zip	269781490	1.7042082361876965	3	283	ok
converted	1b350d0a-4535-4879-beb6-1142f3f94947	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1b350d0a-4535-4879-beb6-1142f3f94947/full.zarr.zip	14671649895	115.57717229798436	6	9474	ok
converted	34229bdc-a895-4394-8820-574e4028d8c6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/34229bdc-a895-4394-8820-574e4028d8c6/full.zarr.zip	3141106626	12.766459498554468	7	1326	ok
converted	3294d050-6eeb-4a00-b24c-71aacc9b777f	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3294d050-6eeb-4a00-b24c-71aacc9b777f/full.zarr.zip	1148151733	13.421414114534855	6	1132	ok
converted	381aa407-317a-40ef-8048-7ce0eacc4266	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/381aa407-317a-40ef-8048-7ce0eacc4266/full.zarr.zip	144441017	1.0503201372921467	3	159	ok
converted	38a78e91-e361-45c8-bae3-1d6d5108d18e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/38a78e91-e361-45c8-bae3-1d6d5108d18e/full.zarr.zip	252637136	1.7030875384807587	3	249	ok
converted	390b376d-8857-4b4b-991f-0d7326938172	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/390b376d-8857-4b4b-991f-0d7326938172/full.zarr.zip	356197481	1.5936232954263687	7	161	ok
converted	39ed7d98-676d-4b8d-9d0a-0f3b60914ead	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/39ed7d98-676d-4b8d-9d0a-0f3b60914ead/full.zarr.zip	187589643	1.4286161921918392	3	207	ok
converted	3a702020-cf66-4ef5-9d11-4a5e835b7efb	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3a702020-cf66-4ef5-9d11-4a5e835b7efb/full.zarr.zip	403487658	3.024744935333729	6	270	ok
converted	37b21763-7f0f-41ae-9001-60bad6e2841d	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/37b21763-7f0f-41ae-9001-60bad6e2841d/full.zarr.zip	1045296421	7.583065800368786	6	694	ok
converted	3a8aec06-3309-4d37-b75d-c59f5f6d55a6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3a8aec06-3309-4d37-b75d-c59f5f6d55a6/full.zarr.zip	697281027	5.789324544370174	6	554	ok
converted	3bfd5174-5b49-4e58-b233-ed0f4edd0bec	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3bfd5174-5b49-4e58-b233-ed0f4edd0bec/full.zarr.zip	750420520	3.8017739206552505	6	454	ok
converted	3b8b5de4-3aa1-4ac6-8890-8d03c8219981	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3b8b5de4-3aa1-4ac6-8890-8d03c8219981/full.zarr.zip	2437921346	16.456246189773083	6	1562	ok
converted	34f5307e-7b4d-4a48-b68f-2ba844c6414b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/34f5307e-7b4d-4a48-b68f-2ba844c6414b/full.zarr.zip	4673902830	37.3826105222106	6	3834	ok
converted	3966ba97-beb8-4d0b-9954-d3775cd2cd61	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3966ba97-beb8-4d0b-9954-d3775cd2cd61/full.zarr.zip	5650679981	27.155175387859344	6	2870	ok
converted	364bd0c7-f7fd-48ed-99c1-ae26872b1042	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/364bd0c7-f7fd-48ed-99c1-ae26872b1042/full.zarr.zip	6833305819	37.974636267870665	6	4154	ok
converted	3c75a463-6a87-4132-83a8-c3002624394d	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3c75a463-6a87-4132-83a8-c3002624394d/full.zarr.zip	881548909	6.217565771192312	6	566	ok
converted	3de0ad6d-4378-4f62-b37b-ec0b75a50d94	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3de0ad6d-4378-4f62-b37b-ec0b75a50d94/full.zarr.zip	391911775	3.2989046201109886	6	298	ok
converted	3e524d45-2265-4440-b903-3c30d51a0b17	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3e524d45-2265-4440-b903-3c30d51a0b17/full.zarr.zip	484872190	3.5541048608720303	6	318	ok
converted	3c361813-5d5e-4868-bfe5-e7591e7b5381	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3c361813-5d5e-4868-bfe5-e7591e7b5381/full.zarr.zip	2838769556	22.331198878586292	6	2082	ok
converted	3dc61ca1-ce40-46b6-8337-f27260fd9a03	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3dc61ca1-ce40-46b6-8337-f27260fd9a03/full.zarr.zip	1130179262	8.408580169081688	6	796	ok
converted	3e55180c-780a-4424-9434-5296640ffc0d	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3e55180c-780a-4424-9434-5296640ffc0d/full.zarr.zip	58265919	0.47985680028796196	3	65	ok
converted	3f56901c-dd4a-47d6-b60b-7b0c0111cfb2	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3f56901c-dd4a-47d6-b60b-7b0c0111cfb2/full.zarr.zip	315828492	2.189651034772396	3	343	ok
converted	3f31f8ce-bbf6-4df8-8203-aa240ed03026	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3f31f8ce-bbf6-4df8-8203-aa240ed03026/full.zarr.zip	371411830	2.548296704888344	3	399	ok
converted	3f6ab2aa-6c63-4753-b652-3a9b9e7c8ee5	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3f6ab2aa-6c63-4753-b652-3a9b9e7c8ee5/full.zarr.zip	779312747	3.8291613832116127	6	462	ok
converted	350237e0-9f48-4cbd-9140-3b44495549f3	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/350237e0-9f48-4cbd-9140-3b44495549f3/full.zarr.zip	8874691291	63.27103167772293	6	6038	ok
converted	40318d39-3d8f-49f4-8455-a2e1365c5c5b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/40318d39-3d8f-49f4-8455-a2e1365c5c5b/full.zarr.zip	337850554	2.4795181080698967	3	369	ok
converted	3f32121d-126b-4e8d-9f69-d86502d2a1b1	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3f32121d-126b-4e8d-9f69-d86502d2a1b1/full.zarr.zip	1061875838	15.57586282864213	6	1818	ok
converted	40569510-2282-461b-84df-6218ef208e0e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/40569510-2282-461b-84df-6218ef208e0e/full.zarr.zip	145432087	1.0570835024118423	3	153	ok
converted	4023a2bc-6325-47db-bfdf-9639e91042c2	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4023a2bc-6325-47db-bfdf-9639e91042c2/full.zarr.zip	1568026029	11.914509542286396	6	1086	ok
converted	3faad104-2ab8-4434-816d-474d8d2641db	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3faad104-2ab8-4434-816d-474d8d2641db/full.zarr.zip	3851486780	17.02461315691471	3	2367	ok
converted	421e5f54-5de7-425f-b399-34ead0651ce1	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/421e5f54-5de7-425f-b399-34ead0651ce1/full.zarr.zip	423560758	3.164399139583111	3	451	ok
converted	4057e00c-0678-454a-90e4-b341a162d007	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4057e00c-0678-454a-90e4-b341a162d007/full.zarr.zip	693708844	5.675330895930529	6	514	ok
converted	1e6a6ef9-7ec9-4c90-bbfb-2ad3c3165fd1	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/1e6a6ef9-7ec9-4c90-bbfb-2ad3c3165fd1/full.zarr.zip	18030935228	137.38664050027728	12	14012	ok
converted	42b6a476-c51d-4f8b-b68b-44941b3a11bf	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/42b6a476-c51d-4f8b-b68b-44941b3a11bf/full.zarr.zip	140382414	1.3313861899077892	6	98	ok
converted	4319097a-acae-4124-beed-d1173ffe1464	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4319097a-acae-4124-beed-d1173ffe1464/full.zarr.zip	645147708	3.4598815590143204	6	402	ok
converted	3cb646ab-d411-4e5b-89eb-082a786c953b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3cb646ab-d411-4e5b-89eb-082a786c953b/full.zarr.zip	4284777517	35.17588961869478	3	4365	ok
converted	43560d7c-acd6-4ede-830d-c9ffc6cd0862	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/43560d7c-acd6-4ede-830d-c9ffc6cd0862/full.zarr.zip	141412897	0.974301353096962	6	72	ok
converted	432f3af5-6a79-401f-b315-fb2df789f32c	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/432f3af5-6a79-401f-b315-fb2df789f32c/full.zarr.zip	806438180	4.0990993194282055	6	474	ok
converted	43a1506b-aa9e-46a3-b288-d210f4595ddf	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/43a1506b-aa9e-46a3-b288-d210f4595ddf/full.zarr.zip	326994655	2.677032954990864	6	242	ok
converted	43b7e156-65b3-4a7b-8c7a-08528e4b21d0	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/43b7e156-65b3-4a7b-8c7a-08528e4b21d0/full.zarr.zip	356355507	2.5139021053910255	3	387	ok
converted	429d21fd-bb9a-4abf-922b-c15138524bdd	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/429d21fd-bb9a-4abf-922b-c15138524bdd/full.zarr.zip	1358984539	10.118464946746826	6	954	ok
converted	43dc52cb-92eb-4256-b3a8-5ef220b3d292	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/43dc52cb-92eb-4256-b3a8-5ef220b3d292/full.zarr.zip	424618206	2.880851659923792	6	310	ok
converted	44882825-0da1-4547-b721-2c6105d4a9d1	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/44882825-0da1-4547-b721-2c6105d4a9d1/full.zarr.zip	296357877	2.284182485193014	6	206	ok
converted	456e8b9b-f872-488b-871d-94534090a865	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/456e8b9b-f872-488b-871d-94534090a865/full.zarr.zip	214793992	1.8327888436615467	6	174	ok
converted	4593c820-512d-4805-a10f-c0b864a7cc8c	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4593c820-512d-4805-a10f-c0b864a7cc8c/full.zarr.zip	339154374	2.351657871156931	3	363	ok
converted	460dfe21-0550-4521-92fe-db0f3036d8b0	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/460dfe21-0550-4521-92fe-db0f3036d8b0/full.zarr.zip	232491247	1.7811489664018154	6	154	ok
converted	470565f2-5afc-456a-b617-18e4496c04fd	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/470565f2-5afc-456a-b617-18e4496c04fd/full.zarr.zip	25863959	0.2574639208614826	3	29	ok
converted	46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e/full.zarr.zip	383780592	2.6995184533298016	3	421	ok
converted	471647b3-04fe-4c76-8372-3264feb950e8	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/471647b3-04fe-4c76-8372-3264feb950e8/full.zarr.zip	521998054	2.5952400378882885	6	316	ok
converted	4859642c-d155-437b-adf5-83ca6c1bef67	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4859642c-d155-437b-adf5-83ca6c1bef67/full.zarr.zip	49230216	0.3154699020087719	7	29	ok
converted	489318a0-24c3-4f5c-b105-f084ed0ea026	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/489318a0-24c3-4f5c-b105-f084ed0ea026/full.zarr.zip	146383913	1.1693875379860401	6	154	ok
converted	4724c395-0c46-46d2-81f7-60fd271fb488	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4724c395-0c46-46d2-81f7-60fd271fb488/full.zarr.zip	269796193	1.9119488559663296	3	293	ok
converted	492d9f77-c4c8-485d-92d7-7686fe6c8482	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/492d9f77-c4c8-485d-92d7-7686fe6c8482/full.zarr.zip	96656619	0.8578902892768383	6	70	ok
converted	4993d61c-1d04-4630-9c61-8d9431f39adc	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4993d61c-1d04-4630-9c61-8d9431f39adc/full.zarr.zip	15877738	0.19913234934210777	6	10	ok
converted	4976b234-9028-4b4b-8a2f-8ac59d636219	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4976b234-9028-4b4b-8a2f-8ac59d636219/full.zarr.zip	337763630	2.255722999572754	3	369	ok
converted	43245158-5ae1-4e71-a9a6-67eef49c26bc	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/43245158-5ae1-4e71-a9a6-67eef49c26bc/full.zarr.zip	2276756272	16.46250969171524	6	1526	ok
converted	4a90bbba-df97-4a28-83ae-7386fe7d9167	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4a90bbba-df97-4a28-83ae-7386fe7d9167/full.zarr.zip	94083199	0.8856764361262321	6	66	ok
converted	4b83f213-b96b-4c87-a884-9b81faddb194	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4b83f213-b96b-4c87-a884-9b81faddb194/full.zarr.zip	88005885	0.6714421063661575	3	99	ok
converted	4b6af54a-4a21-46e0-bc8d-673c0561a836	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4b6af54a-4a21-46e0-bc8d-673c0561a836/full.zarr.zip	307950498	2.4741834066808224	6	218	ok
converted	4c6f9f26-5470-455b-8933-c408232fbf56	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4c6f9f26-5470-455b-8933-c408232fbf56/full.zarr.zip	46765319	0.4924781732261181	6	34	ok
converted	4ce8d8ec-b94c-4b79-afcb-b094336d8a78	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4ce8d8ec-b94c-4b79-afcb-b094336d8a78/full.zarr.zip	81697382	0.5833026058971882	6	46	ok
converted	4d43082e-59cd-43ac-b77d-54d55519c881	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4d43082e-59cd-43ac-b77d-54d55519c881/full.zarr.zip	230080109	1.5704450123012066	3	247	ok
converted	4dd1cd23-fc4d-4fd1-9709-602540f3ca6f	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4dd1cd23-fc4d-4fd1-9709-602540f3ca6f/full.zarr.zip	84946957	0.6379845440387726	3	95	ok
converted	4a5b00e0-1ba3-4fd4-af89-d3512eb20720	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4a5b00e0-1ba3-4fd4-af89-d3512eb20720/full.zarr.zip	1357302841	9.245484463870525	3	1429	ok
converted	4e6eb9d1-5de7-43ac-b931-21995be65c10	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4e6eb9d1-5de7-43ac-b931-21995be65c10/full.zarr.zip	360847299	2.8536994606256485	6	254	ok
converted	4e74d843-8d7a-497a-918a-f079ef141b6d	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4e74d843-8d7a-497a-918a-f079ef141b6d/full.zarr.zip	74709754	0.7544663213193417	6	54	ok
converted	4e374783-0152-423e-bcb6-b87cc232f64d	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4e374783-0152-423e-bcb6-b87cc232f64d/full.zarr.zip	1819291683	7.0072645507752895	7	750	ok
converted	50eb1e23-b8d4-4f76-a184-44e5541fa05a	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/50eb1e23-b8d4-4f76-a184-44e5541fa05a/full.zarr.zip	50979571	0.5082506723701954	6	38	ok
converted	4b9e0a15-c006-45d9-860f-b8a43ccf7d9d	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4b9e0a15-c006-45d9-860f-b8a43ccf7d9d/full.zarr.zip	2974675254	14.320688277482986	6	1780	ok
converted	51d9716c-50bb-4fd8-8d1e-7d9329969cb7	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/51d9716c-50bb-4fd8-8d1e-7d9329969cb7/full.zarr.zip	355993216	2.5705836974084377	6	234	ok
converted	518d9049-2a76-44f8-8abc-1e2b59ab5ba1	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/518d9049-2a76-44f8-8abc-1e2b59ab5ba1/full.zarr.zip	640017547	5.071198057383299	6	490	ok
converted	3c364ffe-d599-44d5-a77f-6c5fd7038cf6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/3c364ffe-d599-44d5-a77f-6c5fd7038cf6/full.zarr.zip	10658959131	72.73122448846698	6	7620	ok
converted	51f476f7-b24d-42f3-8871-7dab3fa35e96	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/51f476f7-b24d-42f3-8871-7dab3fa35e96/full.zarr.zip	48605561	0.5591995045542717	6	38	ok
converted	4ed927e9-c099-49af-b8ce-a2652d069333	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4ed927e9-c099-49af-b8ce-a2652d069333/full.zarr.zip	1361975487	7.77242162078619	6	732	ok
converted	527641f0-df64-4c80-957c-a65dccd477bc	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/527641f0-df64-4c80-957c-a65dccd477bc/full.zarr.zip	469618787	2.259708307683468	6	284	ok
converted	529bb209-9d7b-44da-bfa4-f6e4745c46c2	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/529bb209-9d7b-44da-bfa4-f6e4745c46c2/full.zarr.zip	379062283	2.485215298831463	3	405	ok
converted	52f18bc3-52d9-487b-bf8f-f0b7aa684b09	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/52f18bc3-52d9-487b-bf8f-f0b7aa684b09/full.zarr.zip	325982198	2.2306265272200108	3	353	ok
converted	52ea546e-9229-40ef-b048-a2e694dd73e8	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/52ea546e-9229-40ef-b048-a2e694dd73e8/full.zarr.zip	601554406	4.175276063382626	3	643	ok
converted	53ce2631-3646-4172-bbd9-38b0a44d8214	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/53ce2631-3646-4172-bbd9-38b0a44d8214/full.zarr.zip	409703107	3.4716423116624355	6	346	ok
converted	420d0f5d-b7ba-4b1e-88d0-44e9f733febd	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/420d0f5d-b7ba-4b1e-88d0-44e9f733febd/full.zarr.zip	5660616156	51.06287242472172	3	5783	ok
converted	5500c673-1610-40a0-86d9-64d987ae50e6	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/5500c673-1610-40a0-86d9-64d987ae50e6/full.zarr.zip	490705894	3.9570127315819263	6	370	ok
converted	55ca4411-8c7d-4aef-a572-50852e030c05	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/55ca4411-8c7d-4aef-a572-50852e030c05/full.zarr.zip	237896324	1.8999935276806355	6	174	ok
converted	535e9336-2d8d-43c3-944d-bcbebe20df8a	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/535e9336-2d8d-43c3-944d-bcbebe20df8a/full.zarr.zip	1477883909	11.940968561917543	6	1134	ok
converted	574e9f9e-f8b4-41ef-bf19-89a9964fd9c7	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/574e9f9e-f8b4-41ef-bf19-89a9964fd9c7/full.zarr.zip	1346233908	6.439926330000162	6	548	ok
converted	56a4bc14-9407-45fd-8786-f7f6fc87c9dd	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/56a4bc14-9407-45fd-8786-f7f6fc87c9dd/full.zarr.zip	1464605429	10.65911066904664	6	986	ok
converted	5829c7ba-697f-418e-8b98-d605b192dc48	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/5829c7ba-697f-418e-8b98-d605b192dc48/full.zarr.zip	878172053	6.068256624042988	3	955	ok
converted	4568ebb2-468c-4381-9ce7-81cd97abcd22	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/4568ebb2-468c-4381-9ce7-81cd97abcd22/full.zarr.zip	7453869716	58.297377068549395	6	5390	ok
converted	589fe605-6d49-4abe-bff8-1675511c689a	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/589fe605-6d49-4abe-bff8-1675511c689a/full.zarr.zip	774404319	5.627265654504299	6	526	ok
converted	576f193c-75d0-4a11-bd25-8676587e6dc2	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/576f193c-75d0-4a11-bd25-8676587e6dc2/full.zarr.zip	1732232893	12.731646742671728	6	1202	ok
converted	595c9010-99ec-462d-b6a1-2b2fe5407871	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/595c9010-99ec-462d-b6a1-2b2fe5407871/full.zarr.zip	281093690	1.4811661280691624	6	166	ok
converted	58f43044-cd3c-42b8-bc0b-3498eb236359	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/58f43044-cd3c-42b8-bc0b-3498eb236359/full.zarr.zip	793154807	5.484020084142685	3	863	ok
converted	5a73f63f-18a2-49b5-b431-2c469c41a41b	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/5a73f63f-18a2-49b5-b431-2c469c41a41b/full.zarr.zip	240112551	1.6875398829579353	3	265	ok
converted	59632ec0-6f10-48c6-af79-81024e84843e	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/59632ec0-6f10-48c6-af79-81024e84843e/full.zarr.zip	669071667	3.7433918341994286	6	424	ok
converted	59b69042-47c2-47fd-ad03-d21beb99818f	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/59b69042-47c2-47fd-ad03-d21beb99818f/full.zarr.zip	607029769	4.657942820340395	6	418	ok
converted	5b25a46f-f1cf-4caa-9e10-6ab81dfe9174	/mnt/shared-storage-user/dnacoding/wangzhongqi/Data/cellxgene/Homo_sapiens/5b25a46f-f1cf-4caa-9e10-6ab81dfe9174/full.zarr.zip	125713619	1.2474148236215115	6	86	ok
